Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Age Group,Has Dependents,Total Charges Per Month
6574-MCOEH,Female,47,Yes,2,Escondido,92026,33.21846,-117.116916,2,33,No Offer,Yes,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,0.49844567001453616,0.1107653648671668,-0.24829533787400415,0.5233737801203393,0.34650357798146625,3593.87,Stayed,45-54,1,3673.0200000000004
6575-SUVOI,Female,65,Yes,0,Los Angeles,90062,34.003553,-118.308933,9,25,No Offer,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,0.18919781098690977,-0.23286845765176292,-0.24829533787400415,-0.2732809709900021,0.018780546255389715,2517.65,Stayed,65+,0,2587.15
6576-FBXOJ,Male,29,Yes,0,Yuba City,95991,39.02741,-121.614982,5,17,Offer D,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,-0.2882937019158498,-0.5937556765886576,5.791478043187221,-0.2732809709900021,-0.884769816920624,887.07,Stayed,25-34,0,941.67
6578-KRMAW,Male,22,No,0,Planada,95365,37.329725,-120.306399,0,32,No Offer,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.9551070162470412,0.3084072128366418,-0.24829533787400415,-0.2732809709900021,0.8662989757986319,4461.86,Stayed,18-24,0,4555.26
6579-JPICP,Male,31,No,0,Riverside,92505,33.920907,-117.489426,0,1,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Mailed Check,-1.384280932873862,-0.9972468705678669,-0.24829533787400415,-0.2732809709900021,-0.8637342195766178,38.21,Joined,25-34,0,58.61
6581-NQCBA,Female,36,Yes,0,Snelling,95369,37.521708,-120.426843,1,16,Offer D,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.4373095096338251,-0.6487370881916863,-0.24829533787400415,-0.2732809709900021,-0.884769816920624,810.2,Churned,35-44,0,860.1500000000001
6582-OIVSP,Female,25,No,0,Glendale,91203,34.153338,-118.262974,0,1,No Offer,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-0.5863253173518006,-0.9862594135139711,-0.24829533787400415,-0.2732809709900021,-0.8288323722147206,92.66,Joined,25-34,0,137.95999999999998
6582-PLFUU,Male,40,Yes,1,Cedarville,96104,41.505916,-120.152505,1,51,Offer B,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,-1.4115203815965025,-0.5267057127597633,-0.24829533787400415,-0.2732809709900021,0.8596847509178664,2563.71,Stayed,35-44,1,2583.26
6583-KQJLK,Female,66,Yes,0,Twin Bridges,95735,38.805481,-120.13287,5,15,Offer D,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.9951650290744539,-0.439203193330545,-0.24829533787400415,-0.2732809709900021,-0.2143708807915973,1852.65,Stayed,65+,0,1947.3000000000002
6583-QGCSI,Female,79,Yes,0,Indian Wells,92210,33.537646,-116.291089,1,50,Offer B,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.7836587213457145,0.9209027856743952,-0.24829533787400415,3.7099927845617047,1.307373286418829,6323.35,Churned,65+,0,6411.400000000001
6583-SZVGP,Male,59,No,0,Indio,92203,33.752938,-116.230055,0,48,No Offer,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,1.4261892470974145,1.2298312468564208,-0.24829533787400415,-0.2732809709900021,-0.3229386577630211,5543.13,Stayed,55-64,0,5651.2300000000005
6584-VQMYT,Male,19,No,2,San Jose,95138,37.246064,-121.749494,0,27,Offer C,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,No,One Year,No,Credit Card,-0.2370194454967615,-0.31454630105241,-0.24829533787400415,0.9217011556755099,-0.8008990832093446,1668.56,Stayed,18-24,1,1724.76
6585-WCEWR,Male,24,Yes,1,Fresno,93728,36.757345,-119.818274,1,72,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Bank Withdrawal,-1.3858832533869583,-0.4086015810137709,-0.24829533787400415,-0.2732809709900021,1.0524421617287494,2994.56,Stayed,18-24,1,3014.91
6586-MYGKD,Male,46,Yes,0,Newport Beach,92662,33.606336,-117.893042,1,70,Offer A,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.42794356743828965,1.327946149504362,-0.24829533787400415,-0.2732809709900021,0.624927012114122,6568.0,Stayed,45-54,0,6644.95
6586-PSJOX,Male,62,No,2,Earlimart,93219,35.858054,-119.305858,0,15,Offer D,Yes,Yes,DSL,No,No,Yes,Yes,No,No,No,No,One Year,No,Credit Card,-0.2690658557586917,-0.6247544259073796,-0.24829533787400415,2.9133380334513634,-0.855891638646567,969.0,Stayed,55-64,1,1024.2
6591-QGOYB,Male,29,No,0,Surfside,90743,33.728273,-118.085304,0,17,No Offer,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.379721952217616,-0.26841221932611264,-0.24829533787400415,-0.2732809709900021,-0.10611019283249486,2331.36,Stayed,25-34,0,2438.01
6595-COKXZ,Female,63,No,0,Plymouth,95669,38.489273,-120.891614,0,1,Offer E,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,-0.6135647660744411,-0.9866344873491444,-0.24829533787400415,-0.2732809709900021,-0.8277103162081622,92.76,Churned,55-64,0,137.21
6595-YGXIT,Male,71,No,0,Boulder Creek,95006,37.171727,-122.142961,0,25,Offer C,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8125004905814518,0.004773911680589577,-0.24829533787400415,-0.2732809709900021,0.5225246376208404,3482.7,Churned,65+,0,3571.6499999999996
6598-KELSS,Male,40,No,3,San Diego,92108,32.774046,-117.142454,0,50,Offer B,No,Yes,DSL,Yes,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,-0.6584297404411436,-0.03191713466605425,-0.24829533787400415,-0.2732809709900021,-0.884769816920624,2208.05,Stayed,35-44,1,2251.1000000000004
6598-RFFVI,Male,56,No,0,San Bernardino,92405,34.142747,-117.300864,0,2,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,-1.419531984161985,-0.9937608902174341,-0.24829533787400415,-0.2732809709900021,-0.8474703130394494,59.88,Churned,55-64,0,79.18
6599-CEBNN,Female,63,No,0,San Diego,92122,32.85723,-117.209774,0,34,Offer C,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.33180433665249914,0.1076985846854568,-0.24829533787400415,-0.2732809709900021,-0.8225252363462763,2577.15,Churned,55-64,0,2651.0999999999995
6599-GZWCM,Female,39,No,0,San Jose,95129,37.305622,-122.000887,0,13,No Offer,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,0.35423682383585037,-0.579877944687251,-0.24829533787400415,-0.2732809709900021,-0.23036313166401992,1520.31,Stayed,35-44,0,1594.96
6599-RCLCJ,Male,54,Yes,0,Fallbrook,92028,33.362575,-117.299644,1,47,Offer B,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,1.4726565419772133,1.2550273833133467,-0.24829533787400415,-0.2732809709900021,-0.46176651356394743,5482.69,Churned,45-54,0,5592.240000000001
6599-SFQVE,Female,27,No,0,Santa Clara,95051,37.348129,-121.98469,0,6,No Offer,Yes,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.2754751378110778,-0.8560426032085635,-0.24829533787400415,-0.2732809709900021,-0.618523643238092,565.82,Stayed,25-34,0,620.8199999999999
6603-QWSPR,Female,20,No,0,Galt,95632,38.274451,-121.259201,0,46,Offer B,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,1.3076175291282732,1.1577950073364012,-0.24829533787400415,-0.2732809709900021,-0.5663893778386289,5173.76,Stayed,18-24,0,5278.16
6603-YRDCJ,Male,19,Yes,0,San Francisco,94124,37.731505,-122.384532,3,33,Offer C,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,-0.08159435572640032,-0.11560272624321644,-0.24829533787400415,-0.2732809709900021,-0.265430334647936,2542.77,Stayed,18-24,0,2603.82
6608-QQLVK,Male,35,No,0,Bangor,95914,39.396585,-121.38029,0,1,No Offer,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.4196839839897636,-0.9839648441693825,-0.24829533787400415,-0.2732809709900021,-0.8380214203526414,90.08,Churned,35-44,0,140.57999999999998
6609-MXJHJ,Female,39,Yes,2,Long Beach,90808,33.823943,-118.111335,6,30,Offer C,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Credit Card,-1.23366280464279,-0.6578491760697164,1.7016922548801017,-0.2732809709900021,0.7880385221201448,2190.44,Stayed,35-44,1,2215.54
6614-FHDBO,Male,49,No,0,Rancho Cucamonga,91701,34.132275,-117.611478,0,72,No Offer,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,1.461440298385538,2.470156293440477,-0.24829533787400415,-0.2732809709900021,2.1009857831838317,10406.22,Stayed,45-54,0,10515.42
6614-VBEGU,Female,23,Yes,0,Loma Linda,92354,34.049315,-117.255974,8,24,Offer C,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.18759549047381335,-0.2940275559517612,-0.24829533787400415,-0.2732809709900021,0.3641848184216557,2671.49,Stayed,18-24,0,2740.94
6614-YOLAC,Female,31,Yes,0,Oakland,94602,37.803883,-122.208417,3,71,Offer A,No,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,-0.1585057403550327,0.8228981988603286,-0.24829533787400415,-0.2732809709900021,-0.884769816920624,4145.25,Stayed,25-34,0,4203.9
6614-YWYSC,Male,68,Yes,0,Sultana,93666,36.545353,-119.338535,5,61,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Bank Withdrawal,-1.236867445668983,-0.34358142852816675,-0.24829533787400415,-0.2732809709900021,0.4942252040238505,2669.29,Stayed,65+,0,2694.29
6615-NGGZJ,Male,56,No,0,Buellton,93427,34.631362,-120.238218,0,14,No Offer,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.1842388496198417,-0.3816183280480791,-0.24829533787400415,-0.2732809709900021,-0.2734500823158642,1933.13,Churned,55-64,0,2033.6799999999998
6615-ZGEDR,Male,42,No,0,Smith River,95567,41.950683,-124.097094,0,1,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Mailed Check,-1.4067134200572131,-0.9975557549027155,-0.24829533787400415,-0.2732809709900021,-0.8825138937916486,21.61,Churned,35-44,0,41.309999999999995
6616-AALSR,Female,23,Yes,1,Citrus Heights,95610,38.69508,-121.271616,5,65,No Offer,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,1.3044128881020798,1.961379667611487,-0.24829533787400415,2.515010657896193,0.12632075614712304,7651.35,Stayed,18-24,1,7755.650000000001
6617-WLBQC,Female,51,Yes,3,Beverly Hills,90212,34.062095,-118.401508,3,23,Offer D,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,0.5849709777217472,-0.20718693152578968,-0.24829533787400415,-0.2732809709900021,-0.729926088015558,1941.95,Stayed,45-54,1,2023.7999999999997
6618-RYATB,Female,56,No,0,North Hollywood,91605,34.207295,-118.400022,0,1,Offer E,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.511264234119308,-0.9711461442731706,-0.24829533787400415,-0.2732809709900021,-0.8787461478327838,84.65,Churned,55-64,0,164.2
6619-RPLQZ,Female,24,Yes,1,June Lake,93529,37.730269,-119.055813,2,45,Offer B,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Mailed Check,-1.3698600482559933,-0.6125755578476396,-0.24829533787400415,-0.2732809709900021,1.2513295416701988,2700.7,Stayed,18-24,1,2721.55
6620-HVDUJ,Male,50,No,0,Fresno,93701,36.749403,-119.787574,0,24,Offer C,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-0.10082220188355824,-0.37049849199353396,-0.24829533787400415,-0.2732809709900021,-0.21267008010797195,2009.79,Stayed,45-54,0,2070.24
6620-JDYNW,Female,64,No,0,Leggett,95585,39.873371,-123.741474,0,18,Offer D,Yes,Yes,DSL,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-0.09601524034426875,-0.49599378460911486,-0.24829533787400415,-0.2732809709900021,-0.6515475231784857,1353.81,Stayed,55-64,0,1414.4099999999999
6621-NRZAK,Female,40,Yes,2,Mount Hamilton,95140,37.382909,-121.634151,7,63,Offer B,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,-1.397099496978634,-0.47265095416128,-0.24829533787400415,-0.2732809709900021,2.6050605857933204,4163.95,Stayed,35-44,1,4183.95
6621-YOBKI,Male,46,No,0,San Ardo,93450,35.996008,-120.85305,0,5,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,-1.3858832533869583,-0.9653214682445994,-0.24829533787400415,-0.2732809709900021,-0.6970911859289003,251.65,Stayed,45-54,0,272.0
6624-JDRDS,Female,22,No,0,Dos Palos,93620,37.045728,-120.630682,0,6,Offer E,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-1.094260920003394,-0.9350066770958991,-0.24829533787400415,-0.2732809709900021,-0.884769816920624,161.45,Stayed,18-24,0,190.89999999999998
6625-FLENO,Male,31,Yes,0,Los Angeles,90002,33.949255,-118.246978,9,58,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,-2.166213343264958,-0.4829323898783793,-0.24829533787400415,-0.2732809709900021,0.39489371965378167,2269.39,Stayed,25-34,0,2265.3900000000003
6625-IUTTT,Male,29,No,0,Fremont,94536,37.572273,-121.964583,0,67,Offer A,Yes,Yes,Cable,Yes,No,Yes,No,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,0.06261449045228548,0.9183434583285077,-0.24829533787400415,1.3200285312306808,3.0513790318546956,7734.13,Stayed,25-34,0,7799.68
6625-UTXEW,Female,26,Yes,0,Fort Bragg,95437,39.455555,-123.683979,1,12,Offer D,Yes,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.395649176293316,-0.7361513549538051,-0.24829533787400415,-0.2732809709900021,-0.22032368318428644,1174.66,Stayed,25-34,0,1225.9099999999999
6627-CFOSN,Female,54,No,0,Madera,93637,36.902954,-120.194274,0,59,Offer B,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,1.1489877983317187,1.475283977227085,-0.24829533787400415,0.9217011556755099,1.8622358872199112,7979.48,Stayed,45-54,0,8078.93
6629-CZTTH,Male,62,No,0,Orange,92865,33.828779,-117.848299,0,1,No Offer,Yes,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,-0.2530426506277266,-0.9816702748247939,-0.24829533787400415,-0.2732809709900021,-0.8278166162508888,103.92,Churned,55-64,0,159.62
6629-LADHQ,Female,42,No,0,Santa Barbara,93109,34.406256,-119.726936,0,2,Offer E,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-0.4052630993718949,-0.9519511891790153,-0.24829533787400415,-0.2732809709900021,-0.7974620484945182,196.97,Joined,35-44,0,247.92000000000002
6630-UJZMY,Female,73,Yes,0,Palo Alto,94306,37.416159,-122.131337,10,4,No Offer,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,0.6298359520884497,-0.8703174721119181,4.804462908632903,-0.2732809709900021,-0.8170212563562107,325.48,Stayed,65+,0,408.73
6631-HMANX,Male,39,Yes,0,Kelseyville,95451,38.93496,-122.792243,10,72,No Offer,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.7003380546646962,1.7417187792006705,-0.24829533787400415,-0.2732809709900021,1.7642272478259953,8470.3,Stayed,35-44,0,8555.75
6633-MPWBS,Male,47,No,0,Woodland,95776,38.694081,-121.694431,0,5,Offer E,Yes,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.4613443173302727,-0.9105386251425447,-0.24829533787400415,-0.2732809709900021,-0.84160018845777,253.45,Churned,45-54,0,302.65000000000003
6633-SYEUS,Female,23,No,0,San Diego,92127,33.017518,-117.118456,0,23,No Offer,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.6282336315753533,-0.10946916587979676,2.7621008225166626,-0.2732809709900021,-0.3425451100881477,2467.59,Stayed,18-24,0,2550.79
6635-CPNUN,Male,25,Yes,0,Moreno Valley,92553,33.923149,-117.244933,10,28,No Offer,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,1.0576555290852174,0.17825659203155875,-0.24829533787400415,-0.2732809709900021,0.2254278293158804,3624.31,Stayed,25-34,0,3720.91
6635-MYYYZ,Female,59,No,0,Trinity Center,96091,41.081847,-122.700545,0,30,No Offer,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,0.6971334136385029,0.11032410153166898,-0.24829533787400415,0.5233737801203393,0.639218462302919,3840.7,Churned,55-64,0,3926.05
6637-KYRCV,Female,22,Yes,1,La Puente,91744,34.031441,-117.936436,1,5,No Offer,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-1.060612189228367,-0.9324694129167866,-0.24829533787400415,-0.2732809709900021,-0.884769816920624,167.2,Stayed,18-24,1,197.7
6641-XRPSU,Female,61,No,0,San Lorenzo,94580,37.676249,-122.132415,0,34,Offer C,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.20522101611787485,0.059887702284267715,1.1436490826513148,-0.2732809709900021,-0.6976344972583919,2563.54,Churned,55-64,0,2633.54
6645-MXQJT,Male,40,Yes,1,Copperopolis,95228,37.943954,-120.67108,10,2,Offer E,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,1.0736787342161824,-0.9249899993800984,-0.24829533787400415,-0.2732809709900021,-0.7918163351141503,262.85,Joined,35-44,1,359.95
6646-JPPHA,Female,76,No,0,Fullerton,92832,33.868316,-117.929029,0,14,No Offer,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,0.4888317469359567,-0.5456579730193949,-0.24829533787400415,1.7183559067858514,-0.090897475606734,1765.94,Stayed,65+,0,1844.79
6646-QVXLR,Male,77,Yes,0,Napa,94558,38.489789,-122.27011,1,62,No Offer,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,1.2867873624580184,1.8104896700380064,-0.24829533787400415,-0.2732809709900021,-0.3641122076457869,6824.17,Churned,65+,0,6927.92
6646-VRFOL,Male,74,Yes,0,Larkspur,94939,37.937082,-122.532369,1,53,No Offer,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.2899920034842112,1.414301384261286,-0.24829533787400415,-0.2732809709900021,1.5791234400914265,7571.58,Churned,65+,0,7675.43
6647-ZEDXT,Female,19,No,0,Santa Maria,93455,34.818227,-120.418784,0,30,No Offer,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,1.5014983112129505,0.46185653775600977,-0.24829533787400415,-0.2732809709900021,-0.4184669628266498,3721.85,Stayed,18-24,0,3832.3
6648-INWPS,Male,30,Yes,3,San Bernardino,92410,34.106922,-117.297553,4,16,Offer D,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Bank Withdrawal,-1.3922925354393445,-0.8556234030398406,-0.24829533787400415,-0.2732809709900021,-0.1562601907677283,958.15,Stayed,25-34,1,978.3
6650-BWFRT,Female,43,Yes,0,Cambria,93428,35.591387,-121.032256,1,72,Offer A,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,1.7162092599678829,2.7575069775166594,-0.24829533787400415,-0.2732809709900021,1.231876633851233,10321.58,Stayed,35-44,0,10438.73
6650-VJONK,Male,54,No,0,Carson,90746,33.859171,-118.252272,0,1,No Offer,Yes,Yes,Cable,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,-0.6327926122315992,-0.986899245350443,-0.24829533787400415,0.1250464045651686,-0.865990142705593,69.75,Joined,45-54,0,113.60000000000001
6651-AZVTJ,Male,27,Yes,0,Pomona,91768,34.067932,-117.785168,1,49,No Offer,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,1.160204041923394,1.1437848964343453,-0.24829533787400415,4.9049749112272165,1.8318576972318232,7302.51,Churned,25-34,0,7402.3099999999995
6651-RLGGM,Male,54,Yes,2,Galt,95632,38.274451,-121.259201,2,67,Offer A,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,-1.1952071123284738,-0.2609989952897491,-0.24829533787400415,-0.2732809709900021,0.26584546778370144,2663.08,Stayed,45-54,1,2689.38
6652-YFFJO,Female,42,No,0,Tuolumne,95379,37.939768,-120.188002,0,11,Offer D,Yes,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.04178432378203114,-0.6902599680620315,-0.24829533787400415,-0.2732809709900021,-0.7085952127750891,865.26,Stayed,35-44,0,930.16
6653-CBBOM,Female,57,No,0,Compton,90221,33.885811,-118.206459,0,1,Offer E,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.21483493919645383,-0.9752278301265255,-0.24829533787400415,-0.2732809709900021,-0.8659665204738761,86.22,Churned,55-64,0,156.51999999999998
6654-QGBZZ,Female,21,No,0,Nevada City,95959,39.333737,-120.858667,0,1,No Offer,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,-1.4003041380048271,-0.9974675022356159,-0.24829533787400415,-0.2732809709900021,-0.8829981495418474,21.4,Joined,18-24,0,41.3
6655-LHBYW,Male,46,No,0,Glendora,91741,34.14649,-117.849815,0,50,Offer B,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card,1.626479311234478,1.5491514595894207,-0.24829533787400415,0.1250464045651686,0.2845306530718643,6791.1,Stayed,45-54,0,6905.450000000001
6656-GULJQ,Male,25,Yes,2,Emigrant Gap,95715,39.23754,-120.720196,4,72,No Offer,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,0.6394498751670287,1.6825012395768628,-0.24829533787400415,3.311665409006534,0.9189293080641524,7710.42,Stayed,25-34,1,7793.97
6656-JWRQX,Female,60,No,0,San Diego,92124,32.827238,-117.089287,0,1,No Offer,No,Yes,DSL,No,No,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,-1.0590098687152705,-0.992768047712564,-0.24829533787400415,1.3200285312306808,-0.884769816920624,70.55,Joined,55-64,0,101.1
6661-EIPZC,Female,38,Yes,1,Grand Terrace,92313,34.029175,-117.307211,6,48,No Offer,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-1.0926585994902973,-0.37830885303184547,-0.24829533787400415,-0.2732809709900021,-0.884769816920624,1423.05,Stayed,35-44,1,1452.55
6661-HBGWL,Female,69,No,0,Mineral,96063,40.408796,-121.579609,0,42,No Offer,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.3188337727199484,0.9015313252460405,-0.24829533787400415,-0.2732809709900021,-0.08014936017548989,5004.69,Churned,65+,0,5109.44
6663-JOCQO,Male,55,Yes,0,Wasco,93280,35.652242,-119.4464,7,31,No Offer,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.3734646699930083,0.028293247462623627,0.003520061839212647,-0.2732809709900021,0.17924636630910634,3243.37,Stayed,55-64,0,3318.6200000000003
